iteracao	wpw1	R_1	L_1	R_2	L_2	R_3	wpw2	Z_foc	F_obj	Q_tot	E_median	E_max
3.0	0.29354127109982076	117.70712502300739	63.77016343176365	64.02437826618552	43.81187483668327	104.90956529974937	0.2115168840996087	163.66255486849695	5.937868527719433	0.4817368528687508	11.077619116577944	55.11115221741672
4.0	0.3593126235995442	99.61403143592179	48.48233088850975	69.52188154682517	20.665722470730543	15.241944082081318	0.3495257052759504	10.275857020169497	3.131849931759117	0.28652045354428696	10.037823261255987	31.852659336822153
5.0	0.21371933151967823	82.82416425645351	24.18641686439514	93.90874638222158	47.20680132508278	108.12530245631933	0.19216537320529917	190.30618843156844	9.965279290106336	0.6810015831839775	12.405564094565852	81.05885574519513
6.0	0.29133327966555955	54.43359347991645	44.00779455900192	35.25744767859578	4.621492400765419	10.716798417270184	0.21421814952164314	170.0562693644315	0.8193486208058361	0.06446236291334952	11.797686572536007	42.35083259570607
7.0	0.33770441482774916	87.0611044485122	51.65921859443188	88.07131075300276	20.962102599442005	30.166336968541145	0.24226782569489294	128.62694800365716	1.7423121017639793	0.17326067612747958	9.46432667281196	27.426422796596714
8.0	0.3656601524911821	10.132885929197073	59.786130264401436	82.65908657573164	30.644819643348455	47.7086141332984	0.28650684844999597	43.28951796051115	3.762840280118138	0.3556189638750455	9.95116036920724	25.64828162115668
9.0	0.2147322814911604	62.76242960244417	74.19969201087952	78.96413585171103	18.69825655594468	63.64697948098183	0.21030480635813967	44.058946329168975	15.328620588265727	0.9408353066680577	13.76795599388363	68.41154308034065
10.0	0.31356568620540204	19.47779438458383	45.07035665214062	73.32281806506217	22.79941527172923	87.7567058801651	0.2925162664158017	64.06739026773721	1.7442410237513517	0.17298041941483225	9.49880697630773	27.884114451211683
11.0	0.38427820228971543	98.96703258156776	52.312906458973885	106.79300419054925	32.207252718508244	20.6558171287179	0.3541547179184003	189.69589616637677	0.39377273332142587	0.04246247380453795	8.918838001659244	17.14002477049787
12.0	0.30174046508036556	70.30503464862704	5.888558328151703	24.856975385919213	19.14288640022278	46.275751143693924	0.269949288434941	105.60167336836457	2.1461479761164157	0.1855147851897502	10.257773404082178	32.96021931041652
13.0	0.2770392208825797	90.87963802739978	32.612855806946754	73.00614350475371	55.66034194082022	2.7645930647850037	0.20881228221106374	194.95879909489304	4.486104971054142	0.3322365824818677	12.030322702329158	46.19191106679331
14.0	0.3959048489108682	72.91039795614779	67.28228934109211	61.9236365146935	53.31366464495659	3.233226500451565	0.27851361689860643	79.6747127128765	1.6568429357716463	0.16765362918887225	9.333215530788625	23.606060235140564
15.0	0.3378220189828426	111.83366013690829	31.411583796143532	67.46973020024598	53.82490385323763	111.09589878469706	0.3221396549572246	171.70370728708804	2.60807786896554	0.25320639427256514	9.712060957088836	30.712716343698062
16.0	0.22754304236732423	110.0778847001493	6.427991986274719	80.16315512359142	3.8444977439939976	2.8004366531968117	0.09846481169321224	165.80656345933676	4.460372549525123	0.2960262241840149	13.308207513099752	50.25321066168482
17.0	0.29219204941764476	60.29223522171378	70.70531040430069	44.83181916177273	1.900958251208067	92.51333210617304	0.285417449670508	82.50436305068433	3.358142191357655	0.2794980619077232	10.479333835566672	57.33854029263077
18.0	0.25526285925880077	28.225991912186146	70.74399426579475	57.415531324222684	9.0916751883924	69.53929502516985	0.21313439512625276	61.03680858388543	3.64269034785308	0.3068791784804468	10.433977057702458	48.36331262420453
19.0	0.24625457576476037	96.69265423901379	45.86220517754555	41.056731790304184	59.351057298481464	6.395792104303837	0.15346991237788055	13.207614221610129	7.820247332042087	0.5481698481753137	12.08176627595564	58.76591112288581
20.0	0.17445484581403434	20.581135619431734	48.743786588311195	78.08373289182782	55.29404288157821	89.45969223976135	0.15581190796793962	159.37528827227652	4.813686629888615	0.2780652269654713	13.804751360698186	80.19452034840062
21.0	0.31750179836526515	35.394728211686015	24.264194667339325	63.419906785711646	52.868799436837435	47.307377234101295	0.29111223456472596	165.3276412654668	1.7611019387865123	0.16113222923351944	10.073915133709834	39.74616199057088
22.0	0.38592168744653466	92.96281611546874	54.75963354110718	71.85315770097077	11.544079687446356	28.621501587331295	0.25358571098801846	21.365878856740892	1.625013438260127	0.16598402071251125	9.31365505710224	24.33833559231746
23.0	0.38135202820412817	113.83562262170017	1.5733476728200912	59.589570770040154	38.173464965075254	115.79527985304594	0.28581926464311336	93.66770580876619	2.8751590087235437	0.2835022354705753	9.604101489581918	26.776550110632797
24.0	0.3807317478116602	104.4928116351366	11.727772429585457	48.34273497574031	38.85798163712025	53.9402886852622	0.1884373219266496	135.84366392809898	1.0721274121696491	0.10855977923338365	9.370301615079624	27.477737633596142
25.0	0.3092056974768639	97.86281492561102	78.39808382093906	60.530135966837406	41.719357911497355	9.98408205807209	0.21067922346617257	103.08314061257988	3.842438299977127	0.3227798804115766	10.662424896384241	45.84386693988886
26.0	0.27739062495529654	17.19794688746333	38.581453412771225	27.36294198781252	59.49838846921921	42.44475368410349	0.23032777820104222	161.41663482412696	1.283315695706278	0.10192957357112285	10.559296075323994	44.37663848264908
27.0	0.21582191889174282	104.7979598492384	3.208646774291992	101.45405516959727	18.53689743205905	40.17288241535425	0.19656996167092308	62.2660409193486	12.277105962446756	0.7206353223309878	13.930773661158996	55.208707578926465
28.0	0.38744403012096884	37.22736470401287	69.46340061724186	114.52333064749837	12.89236145094037	30.924939326941967	0.21982248749077876	26.131141083315015	0.8878524765483946	0.09426826249517932	8.98275057858078	21.037504710317002
29.0	0.2632042710669339	117.26813424378633	39.561083391308784	61.760084759444	11.14316264167428	21.736806146800518	0.15691855325528153	52.64057948254049	9.221245784059432	0.6576992113889867	12.645300281831677	46.51725583944062
30.0	0.17816359139978885	63.715780917555094	68.24828796088696	81.13238743506372	3.834874927997589	55.45968510210514	0.15009276787401424	123.09436987154186	7.098591044438946	0.36570263240762546	18.27514358945102	71.89850299511558
31.0	0.2225415851920843	56.90267530269921	46.553321704268456	54.51531024649739	40.12301791459322	44.56309173256159	0.05218672631362794	199.28023122251034	0.9165010391508903	0.06881260015322486	11.918629220657545	39.19183007987478
32.0	0.37681825351901355	85.78967886045575	31.069478169083595	75.6292340811342	3.182858806103468	98.20357471704483	0.34026380199932194	150.01824276987463	1.3967708986048863	0.14135385606779016	9.29444823435857	23.152421869563007
33.0	0.18972062282264232	20.91520583257079	73.76956835389137	68.96974003873765	35.603350549936295	81.9249403104186	0.13801690995331864	116.80477390997112	5.206020127190011	0.32053204047407563	14.962163232785809	49.98386782356315
34.0	0.3588866985868663	14.832038320600986	24.382431507110596	10.751276267692447	52.548063453286886	1.905057393014431	0.17170294557068538	152.06369838211685	0.4093156579458908	0.03866543987023676	9.850637257693968	25.533490677809816
35.0	0.295271688234061	27.353046163916588	4.353804364800453	91.97055170312524	42.463861629366875	84.60440710186958	0.2883212685139178	183.94655846990645	1.5106208795994736	0.12769002437358437	10.209595035590652	47.973006255551944
36.0	0.17654983079992234	24.720513802021742	6.273487433791161	83.10150979086757	48.44737887382507	108.15827753394842	0.12638638285857198	80.1834502024576	1.0577347027784456	0.06982004422220424	13.469577267188724	59.82662072127064
37.0	0.1966160187497735	39.56757226027548	6.663693338632584	93.77063286490738	28.44897335395217	19.79313600808382	0.11301404768698264	83.4327139519155	1.4376326955842635	0.1013538273909256	12.930850833640626	48.88489833180491
38.0	0.3666349112521857	68.66772153414786	22.24225401878357	59.41684010438621	56.865998301655054	57.01226692646742	0.27775650294700654	112.54006773699075	0.821482578827878	0.0856603782681472	9.141201143204173	26.922519417507377
39.0	0.33601796310395005	57.088435497134924	35.454225316643715	14.497536607086658	35.693382639437914	39.485603012144566	0.2632987521915762	189.01351664215326	1.1447674813004955	0.08654588011481798	11.69317973331527	27.862333177455685
40.0	0.3992225840687752	83.5673891287297	75.55684328079224	19.33514847420156	17.379396222531796	97.17591416090727	0.27422369537890373	33.54515964630991	1.0038980289034551	0.10501859063600165	9.052898708177745	20.32383156118088
41.0	0.2927420512773097	18.848729636520147	34.80340629816055	48.83572036400437	42.82282238826156	100.36167573183775	0.2057360617987622	124.45737458765507	1.9891106968967072	0.18301899719287984	9.889947588822304	30.123228509137533
42.0	0.26877794028259816	77.07031574100256	2.429249957203865	81.8409937247634	8.305199313908815	33.784683644771576	0.17840418648071568	35.365621228702366	6.599490244338211	0.4792908538877675	12.399689202171459	46.06685259768733
43.0	0.27002946063876154	12.088821604847908	12.042958736419678	119.33014473877847	20.215838067233562	17.520315796136856	0.05739815810800093	96.17885965388268	1.1767056693740707	0.10307504171634971	10.485982416278887	31.55743417899594
44.0	0.24064525994472205	43.28429367393255	62.993037700653076	102.08159255795181	51.619997061789036	38.774366676807404	0.20180866597859107	120.85019471589476	7.161266282389403	0.5236509447037395	11.327552864695745	68.1983851238082
45.0	0.19319522040896117	20.567592838779092	20.200872123241425	84.56317346543074	11.515811663120985	30.12331299483776	0.15476959674430138	139.13939841557294	1.3264749744243762	0.0952965226516241	11.76617002053085	47.44418085673
46.0	0.15460036285221576	37.54987076856196	73.97549659013748	60.42809094302356	27.959300111979246	24.31986093521118	0.12113350033050037	55.37641698960215	0.4441679381494108	0.03470733385460267	11.02879984573223	58.22607707043996
47.0	0.2355812169611454	59.723225962370634	79.80072304606438	102.03785561025143	58.44510432332754	106.26989599317312	0.2172090899120408	30.048685227520764	11.850635979426636	0.7651894734549514	12.407688766647055	81.09362495226283
48.0	0.3228291779290885	37.67644001170993	70.1754580438137	113.41408578678966	48.98805616423488	20.321999229490757	0.2644714817747782	96.90541675314307	1.5801630958643784	0.15909031603496732	9.3756818202546	25.109669069518763
49.0	0.31544599807821216	117.03501299023628	8.06762047111988	88.1848166603595	33.37287386879325	74.24730889499187	0.21403228111366285	168.07034300640225	4.4032226181783845	0.36669122475366317	10.77788002436494	42.54921239099512
50.0	0.21135317077860236	74.65927594341338	10.386524498462677	116.0275265108794	2.487795129418373	81.20522551238537	0.1294447914590046	25.718579506501555	5.790205060082472	0.408807229317198	12.334887345837052	55.92424708373313
51.0	0.24165349788963794	30.006707701832056	4.760953411459923	72.32214031741023	41.82678574696183	95.21566338837147	0.19243716889934848	37.006526896730065	4.118627722328647	0.3166907995855689	11.265256046659053	46.22171568900675
52.0	0.3359182573389262	117.64570106752217	43.863190934062004	74.1371510643512	15.387181844562292	43.466202579438686	0.1638514063311991	188.7552489573136	3.05183965098504	0.28300003241403926	10.190084424050932	28.753477058783208
53.0	0.2674615782219917	51.38899854384363	78.78233708441257	75.33736689947546	24.304589554667473	62.16006964445114	0.24817418653862813	38.828571191988885	5.9943813667656665	0.46015900717857766	11.413733637662668	47.96019290436029
54.0	0.24594094310887157	104.29057052358985	35.59758260846138	51.200096756219864	57.47419986873865	83.18082466721535	0.218774342429049	148.7749636080116	7.985477390251766	0.5434262076132954	12.095810192173026	66.2188108653486
55.0	0.23585727936588227	75.90061452239752	44.4568145275116	96.78441414609551	3.508881703019142	41.46695740520954	0.09064333040711155	94.52865439001471	4.953207652982669	0.37193226334714474	12.309777059800723	58.44943774493996
56.0	0.3453525913413614	73.48302917554975	66.13709330558777	63.26388928107917	43.019118905067444	55.64077343791723	0.17252779999549628	146.25831485260278	0.8241527411083203	0.0855857823032238	9.165762932342322	22.49809640577835
57.0	0.2211039244197309	83.8728490844369	71.54299646615982	104.88089684396982	17.889155633747578	118.1912736967206	0.21201892105405978	62.07668053917587	18.188730282749052	1.1090371279819504	13.330397570149705	96.39457766682729
58.0	0.39523228430189195	118.41451395303011	45.963536128401756	106.3601073808968	16.97962934151292	39.81575220823288	0.11131928760992346	92.72107498254627	2.8807086241328723	0.27629540767102073	9.654070209176972	33.3199603453571
59.0	0.37554382169619205	89.96761373244226	23.724711388349533	88.16888382658362	2.518949043005705	29.606457352638245	0.33282129419388873	166.838198043406	0.271139556567199	0.029283621904040342	8.864108870878797	19.461393113121193
60.0	0.3270412044133991	27.126884646713734	72.28565260767937	117.41986819542944	55.64615311101079	87.31601312756538	0.2030268747189472	64.66123884543777	1.4710211125837238	0.1469084630106197	9.380072205183199	27.615071788464537
61.0	0.23445102418772876	68.05917005985975	0.6150021404027939	102.56712964735925	59.39401388168335	50.37007883191109	0.0625579270101926	88.42110382393003	2.249600793387545	0.16729729838995808	12.099252245425586	41.988070232171474
62.0	0.2781241734977812	41.176841435953975	0.8103733509778976	107.55557179450989	25.20169761031866	62.05594975501299	0.20597249546987764	189.52124911360443	2.325095823220103	0.17752964000205226	11.542166672281109	32.306246957673885
63.0	0.15539730861783027	80.1325905136764	13.88270616531372	24.523602314293385	26.345515307039022	83.6920503526926	0.11877127301684333	186.03769119363278	0.03551504668954409	0.0035716242092010578	9.437486030319604	48.86165607791252
64.0	0.30555738052353265	36.35270760394633	61.45265080034733	66.04260704480112	0.19751636311411858	110.92572871595621	0.15648665203721154	137.15010867919773	0.8165361501517469	0.08081905140017347	9.339595112359982	28.505845232625507
65.0	0.3414444039575756	55.723392870277166	10.33309817314148	53.00476993434131	46.801303178071976	47.8391157835722	0.2603567560843204	103.37263287045062	1.4295419036562063	0.13632042856184354	9.839246437943919	30.87456354961059
66.0	0.2652355561498553	52.15129364281893	0.0715520977973938	23.715851539745927	43.3964354172349	74.73018363118172	0.03392521131141335	116.86154054477811	0.04030440089166569	0.00342890835471263	10.62124796202417	29.714981896980852
67.0	0.2978039105422795	97.80102165415883	63.81639085710049	65.05665993317962	11.79006602615118	96.77744943648577	0.2898490454613064	85.6387421861291	5.110425602695204	0.4307161216098756	10.608557114923409	51.256326743017716
68.0	0.22065458883323075	76.2830175507605	66.1699897965445	97.25918516143163	22.455747286141513	96.17042540680478	0.21190822492710457	56.52857271486502	14.24138530779152	0.859309651441849	14.034015643656078	88.0510305403372
69.0	0.29050506218336525	67.26139757782221	78.12943167984486	72.45903770439327	20.083845108747482	105.236686617136	0.2651996496414258	17.118679685518146	5.160805443324946	0.42605161750716497	10.807997437175501	37.409799793124826
70.0	0.22144726685171465	81.32896959842171	66.62550476941249	94.06613470001302	24.720971958358717	100.89380912106144	0.21116202354185307	61.05299314687995	14.516008726450991	0.8848127224431408	13.17519636705103	76.65700044929082
71.0	0.2043155800551176	64.1969208419323	22.20860928297043	109.29003037512302	58.72533917427063	105.17201151698828	0.1661087295233561	135.792426164262	12.33458370131424	0.7505788607354849	14.291232967827693	64.90665868064316
72.0	0.22005140867090944	77.45454022500505	65.04575746071022	97.50329455604431	24.718244433267735	94.08426793728464	0.20851699828283493	58.030828155816884	10.576805021929056	0.6438457923224449	13.310139336367458	89.28583537923848
73.0	0.22074863675657902	81.77659719141097	65.39168225619302	99.938815215501	24.69403157798796	99.63367680291626	0.20859718790312592	66.92849940487982	14.546548922850803	0.8919762773071399	13.562707198177405	100.24815452313229
74.0	0.22674989965744316	118.63916931673884	33.57682704925537	85.1210225187242	41.0150440223515	85.91326642781496	0.22425497274730974	140.80388714093715	11.337844125332152	0.7838511172556873	12.263566267959337	64.56312101103892
75.0	0.22069156991414388	83.3958753353402	65.70675659351473	98.22659638129717	24.732318030125995	98.60824977551832	0.20948892589820475	71.42537375385396	13.857073791594175	0.8443608983708617	12.897240959868487	77.61073698176013
76.0	0.22120967581831297	83.23917700216671	62.18358572651436	95.79735275270087	26.367000409394215	94.75549767630994	0.2101353191186294	69.19396883825857	12.6348771982183	0.7967506549036623	13.171770216723464	76.6119206988247
77.0	0.22074226483788778	78.54611742868754	66.20906260802431	98.32893878917295	27.3681151291551	94.17269858771076	0.21072526061634753	65.36221807050192	14.925902528384347	0.8998347703885374	13.707504661427508	95.36870766194215
78.0	0.2205499238558374	82.13665264228163	65.05761025216268	97.7613198788402	27.35287819383984	100.08369589767314	0.2095413511632961	67.05007301457582	14.504797497089704	0.8835226362421169	13.529362185930893	92.64151096534195
79.0	0.22111809127744528	80.30434108465774	62.66900056994119	98.94895730366176	27.81415120072206	98.51335560710221	0.21147008050318103	65.54579896704654	15.049842844952725	0.9242547916344966	13.317987414432325	89.40602775048062
80.0	0.22082612451870695	82.41586376298156	62.24470281126601	99.63277580812017	30.203098699455477	97.9782286357994	0.2101739890188151	79.24068543938418	16.359020557980735	0.9550802578091581	14.128178773648713	84.21862249355382
81.0	0.22041273694415286	81.73608751033653	59.550401170011874	102.50031176871926	29.778343178214076	100.38425730310935	0.20958109169641662	83.91449292161192	14.384748416735453	0.8819408864697544	12.833043920595516	81.98261898862852
82.0	0.22064771605543154	83.25010092660142	67.2521436339048	98.54443312046399	25.666262324334856	96.37423692043126	0.21050220372469958	80.7981081800281	12.466479273952327	0.764116799662719	13.37735510909225	79.33913983932723
83.0	0.22103849752436952	79.46993735259102	62.8876328416071	97.41010471020199	32.70007879421616	96.3870774568462	0.2107176985008764	71.72610728171303	13.487236681759644	0.8580623623909316	12.770461151153064	81.02308878245645
84.0	0.22059382945314002	81.67578922411259	57.7340958679552	101.28872320473789	29.41438587873906	95.43288530879089	0.2100120409022023	76.56299093621033	13.487363858496046	0.8259912762643877	13.359420696966842	90.04015025232428
85.0	0.3262261334806681	92.40245540626347	50.867783799767494	55.239885840564966	37.40860965102911	70.72246927767992	0.20627204426161838	94.61658530402929	5.192395312546351	0.45798699462562115	10.558502024764188	34.79692377549406
86.0	0.22096312184418004	85.40500777756442	60.707095369667705	99.63382594600014	31.998091082469305	96.83260596112767	0.20991173595504983	63.99326847804951	15.748679706156445	0.90170930403129	13.75372800614121	89.78509524500677
87.0	0.21980562355542319	82.80675088858466	58.67585101887853	102.49400225042392	32.11561770010361	96.08897333151303	0.20749386344041687	80.20798770446717	14.29644575770909	0.8386658152867502	13.695091210954976	70.96061724094554
88.0	0.22135347259073498	85.16359193673836	66.77360367730218	98.36052817692773	29.15213197535903	96.196247228572	0.2111073252953465	65.31625494533428	14.458023295283366	0.9185244306996087	12.949309139458432	106.4912063772271
89.0	0.22113539174856392	83.57595532867586	61.9296965503598	99.93178178877046	28.76371750103793	95.99904424258952	0.20804480583258209	66.24689422719553	15.089294508162855	0.9111908316646616	13.623936028326478	82.61036537434893
90.0	0.23027888531796634	40.63527701422572	30.97908928990364	55.377448201179504	9.504410773515701	83.27111586928368	0.10041051948834365	25.04887984599918	0.8392055877922143	0.06650359425876036	11.316449117380794	46.821620139796345
91.0	0.22134724010809453	87.07401478545694	65.15651478454976	98.42022612598483	31.39300541515873	99.67663532202167	0.20917567819115965	65.3067039191831	16.369588361826626	1.0250963361319068	13.29718281423885	83.29561050464807
92.0	0.22094413789708298	85.96252359478203	62.10220783081295	101.61004849346256	28.16256172864117	101.24717480747985	0.20944385276858055	69.6069064948537	15.928016020078383	0.9282477184655535	13.908828239186029	81.49095147469419
93.0	0.24547764714807271	109.7921313624829	35.320785492658615	116.63592698052526	56.832060758024454	30.018013045191765	0.23022796921631694	52.40351016167551	13.780754248170807	0.8743388755095337	13.780413794702715	75.66429584798163
94.0	0.2226450595192693	90.73451550547576	59.688477733389256	100.93526446124028	31.350044429766857	94.74210696867222	0.2111798989554898	66.62834549234562	12.907541086826505	0.8335113341490321	12.733538946804511	86.49737009847685
95.0	0.2221425061957928	85.14237254271613	59.70490421180439	102.05747503055963	30.077227432279546	91.8400672136479	0.21100826432292105	70.33260802558995	15.707960772805546	0.9290212487740316	13.764115335115735	79.69116273569566
96.0	0.2224530777477003	91.00241439080497	61.19968671287067	97.79362839836067	34.37375579913728	93.74270586509918	0.21450383206764054	72.72981246849388	15.598974351691139	0.9521440230363077	13.237175643549715	77.479720899183
97.0	0.2224464799960694	86.37644105357447	58.700128218005744	103.3164588457575	30.796297717848308	94.14610457693529	0.21134100388760466	68.86017436218354	13.747502725899295	0.8502740226858042	13.249721701234419	77.64614584174161
98.0	0.22337874024339474	90.19792557021049	59.58477541091247	99.33508832010587	33.691665014939204	90.92218707325222	0.21177336831121704	62.676807409470975	17.870338555004547	1.0700791717498024	13.954751121910563	82.06157210353955
99.0	0.2236239658544188	88.54947484898706	65.51340322838062	101.07911249366185	34.1566991522147	89.68547721920643	0.21163681888134409	65.62689575328048	16.192379708426547	1.0766293757055312	12.667723186106707	85.40601807195465
100.0	0.22386643357176447	89.7698997163123	58.38969447210347	100.50992917662843	33.92731456892523	89.2554828720639	0.21203618624918988	65.4128978271075	15.600632194183088	0.96458509305869	13.820709832122306	80.39484386388463
101.0	0.22308701869655428	87.63004606087335	62.77211028327298	100.73986132686714	35.88531174055365	89.65137985870365	0.21130095723984488	65.16309525289108	15.096020937496089	0.9304754911237691	13.229691745369013	82.33614126790029
102.0	0.2256011552180995	92.82424980124394	56.610867965798214	104.15182397479245	38.193291024486946	90.66562402493642	0.21233730034178278	70.62203087935016	13.348329833761577	0.8350226472272916	13.134993112783354	86.60464096331474
103.0	0.223787117075926	91.42783761925618	61.85128457710305	98.81142230602929	34.7764617400258	91.25935433836418	0.21216935094161005	66.33370539631717	15.077455590235667	0.8880871639491836	14.373220339088958	87.26690940814314
104.0	0.22357766774346285	91.7428468503543	60.960672725405274	99.24071316009895	36.043843046659305	89.98710268460059	0.2123299728687917	59.63939667745408	14.785918289014106	0.922781482270846	13.804886409884586	65.75833659696025
105.0	0.22317663919753408	89.29113916233678	63.572654802829305	100.78006840045967	35.92100206457599	89.4185436623207	0.21201874284487068	67.10999184133416	12.870531673746202	0.8153089478156873	12.962102636375997	90.28723038733794
106.0	0.2225152505796748	86.96619909143608	62.81532777485828	102.46084112645228	36.907117639242806	92.50324393105852	0.21052577884647986	65.58178941399375	15.676540232687307	0.9843966282401975	13.52274764700568	69.05668390164273
107.0	0.22268624602324938	86.08836916108191	60.20287921941498	98.57064159136725	34.45555299865365	87.61919381816925	0.21217741876619373	67.66913694466882	14.158620977343976	0.8808691507551961	13.399052904117108	67.68932438066406
108.0	0.22314150137077277	88.87247601224036	63.350050540088716	101.30203073915834	34.23985646930739	89.10436309983072	0.21302069514141836	63.84362301065222	16.338409086602034	1.0335475952826196	13.59921175143861	69.90203717604098
109.0	0.22360946510959495	89.2927009430694	60.117278557318926	101.96397807724756	35.94920108347032	91.90992527981552	0.21194521504311203	66.055569042715	13.399430201074455	0.8470126684374514	13.253471827680467	82.67382656861612
110.0	0.22253816212733113	86.67762589512054	60.10180818019341	100.6899098911391	32.28550363141974	92.48553133548168	0.20997558923503515	67.1394239390189	18.688270167706232	1.1284026848352242	13.981656253012101	82.39600163055667
111.0	0.22322594379528518	89.41443572051138	63.0477231206024	101.46067162383844	33.24278134287278	89.89770642865022	0.2117615611413334	61.19175671400599	16.024815658285124	0.9499408346484456	14.069587058460826	88.52305418464148
112.0	0.22411860942199288	89.6890225497257	59.37071097292966	102.73472866125812	34.48505269700216	88.4778919262919	0.20983595741394775	69.47120905971246	15.62643503648627	0.9802382504001582	13.385237102618056	74.97840173617428
113.0	0.22350355411109638	88.84293048201424	59.202297638355404	101.86616535825578	34.8966723626419	84.7228522237879	0.20964297362318973	62.83956887679741	14.274245045867486	0.8539487754988822	13.462694018612257	75.94173003913484
114.0	0.2231978883831496	88.25259879731371	59.503083711200276	98.88633865087456	34.25381298819931	88.57925007544726	0.2116764902101883	67.21982331653759	14.6253286232128	0.8704052661868884	13.7677890554639	75.51705619527183
