,iteracao,wp1w,wp2w,zfoc,R1,L1,R2,L2,R3,Fobj
57,38.0,0.1711649428139624,0.21193586116886373,120.37316472620579,102.66208407641184,59.97121815699973,115.38712359983944,38.63035153527734,44.43873422742568,21.213754944771793
58,39.0,0.17188343261331124,0.20171416485910657,120.88876144321358,103.44569741514843,60.18048263556876,116.01987385310588,39.05763337474142,43.148372947379954,22.522529049773578
59,40.0,0.17196141805090065,0.19870162087451346,120.89166256980509,103.51930721567103,59.873855834101526,116.36135151005875,38.51313332850548,43.929836959750965,21.61601187580319
60,41.0,0.1712033894802465,0.18724333224739403,122.52843605718586,104.0788930619328,60.18988802102954,116.9899104009376,38.86882176018401,45.148686417512145,21.74199023460631
61,42.0,0.1714445667929152,0.18721487307347126,120.48215952113038,104.1543573018929,60.424163784258994,116.4434369363154,39.01600838105276,44.87548643022324,20.70043085585413
62,43.0,0.16974632315661528,0.18443810146453163,121.72004699847012,104.32564033579645,60.48477530726021,116.65634369490165,39.144775660331895,45.234412187190394,20.088533131526134
63,44.0,0.1706112988250658,0.17980278348546058,121.71884000972116,104.46428999520937,60.42515294772082,116.61437068018408,39.118687512556086,45.50460802867955,18.90961059286916
64,45.0,0.17067048066425902,0.19529340029480943,120.02994443490206,103.27222363225012,60.3615808108203,116.86079903251607,39.84712112587077,48.85158640777179,20.646803630429645
65,46.0,0.17084290895055051,0.1764337501137104,121.91032385124639,104.61652227438337,60.37060650483981,116.82098645610682,39.47741022174519,46.2981487709269,18.893356380987754
66,47.0,0.16814066850517886,0.18539806199734718,121.40300714858903,103.27494854925668,60.4827695478743,115.84211235720184,38.523621984726375,39.14437274821164,16.720855753969975
67,48.0,0.1719763105786257,0.19689429693800561,120.08786684097568,103.05413728805935,60.154872910176806,116.56242005916917,39.312720498798875,45.07896761567642,21.479336037610945
68,49.0,0.172140461350903,0.1980150846639418,120.08706397653197,103.16369513650884,60.23931773364579,116.50003496010312,39.284235326072846,44.53471215156566,21.925951642683675
69,50.0,0.17202661284353138,0.17386675515829766,121.62078181863689,104.65339134530093,60.39250009726879,116.95710704528918,39.40435281681035,46.591425942178226,18.649376813123666
70,51.0,0.17269448998281248,0.2000889853085556,119.54266515827193,102.6696078917794,59.95210110567634,116.71902593468809,39.58136826859671,45.50920240196383,21.73740388293665
71,52.0,0.17276979777707174,0.20038649944396264,119.48601864094046,104.7401010507066,59.658840637663495,116.79166905513965,40.07478440213663,45.029092624888676,24.023536573153322
72,53.0,0.17318088902007825,0.20106244892764946,119.21988810527307,103.11450921524167,59.714539404664905,116.83134515992364,39.87623619974056,45.78948260187396,22.768224418177958
73,54.0,0.1725595440087456,0.199999757593373,119.59305088458939,103.24936264032674,59.93921858121045,116.72710736611457,39.64231020160868,45.405541386283666,21.314275561361477
74,55.0,0.17333047871909857,0.2013756923359997,119.08875742610364,103.15734776745329,59.66371096932023,116.91818690482879,40.03421819518336,46.02119607335481,22.26040372318597
75,56.0,0.17284673410761994,0.20072389618911926,119.37222731272065,103.23591664350715,59.834588329431426,116.81107123075314,39.79442475042966,45.69460457854681,22.50168266749062
76,57.0,0.17287457630317649,0.20075655632506723,119.37007236049492,103.19536261598634,59.83972938254633,116.79466217342215,39.806542948093124,45.657820527742935,22.06674215565648
77,58.0,0.17309897680007,0.20068462168424991,119.24840093972398,103.49559496601071,59.834113606425646,116.81490289701429,39.73515727786503,45.79689818010735,21.858583664143307
78,59.0,0.173788490435265,0.201783415980885,118.7090521366052,103.16938194926728,59.53179834768696,117.09969649310167,40.241330985437905,46.457622960502405,21.701676348483797
79,60.0,0.17380760857206481,0.2019365356445796,118.69449385706432,103.19834871224182,59.506655438116965,117.07189441804543,40.26273653712618,46.35216596297236,21.399313051732666
80,61.0,0.1737947461037017,0.20209101640523774,118.92054966218896,102.9790882449634,59.45364687387749,116.99708614020489,40.275400623221074,46.715013272591506,21.348474508955515
81,62.0,0.17340107665458956,0.20164236073303102,118.99366841560192,103.21351605690228,59.6383385590916,116.96738457155205,40.07418536582296,46.271361014378726,21.05218114369982
82,63.0,0.17351050778290947,0.20181341277164486,118.90996429139024,103.20989191057875,59.59786229560926,117.013949014581,40.14146666712614,46.29154476533848,21.766519817755547
83,64.0,0.2069819512311369,0.06496827770024538,118.76512515358627,28.764116931706667,6.371319442987442,19.74062267690897,23.447024412453175,81.56327571719885,0.023639173433399906
84,65.0,0.17380726656432827,0.20205838467904488,118.75813501877238,103.33507145018443,59.55865397150666,117.1076819287758,40.2650079950628,46.86544381803352,21.431030525300738
85,66.0,0.17369284091162246,0.20199664533358688,118.79023212401268,103.18967556213723,59.4954170342172,117.05986986285718,40.25898726597567,46.306921749033975,23.059254865838867
86,67.0,0.17391432898786627,0.20210840257034157,118.63772399239164,103.1859527570735,59.43999876162044,117.15633768031681,40.34328214045943,46.55812760682086,22.42469788853844
87,68.0,0.17342767966756797,0.20178808644565402,118.9275006418807,103.23449087140546,59.59383517324765,116.99954603526015,40.11775004338717,46.282176373963985,22.46949005677937
88,69.0,0.17398099937780817,0.20220274906167587,118.58212545921474,103.18897273446662,59.402238067525325,117.19480627598557,40.388891557103236,46.57978322340694,22.8436044425609
89,70.0,0.17423318369776306,0.20202729681159104,118.49168555625714,103.1739450416837,59.32288238759629,117.23664453332759,40.45921552011183,46.63682059835233,23.321694879816253
90,71.0,0.17411059622187355,0.20233231106533517,118.49185978471544,103.23719573019586,59.33085891652634,117.25237718721142,40.46510350405878,46.6755486416594,22.473087112183816
91,72.0,0.17408308335781697,0.2023558188478468,118.49874281348605,103.21520434803338,59.34432429896838,117.24309385437479,40.45280414180848,46.69651338604921,23.94629720396318
92,73.0,0.17429662015116104,0.20247790172635585,118.35669211678237,103.23787103173576,59.253349021425166,117.32372284925877,40.55390443968234,46.82770635846333,23.39622908343577
93,74.0,0.19106701521189645,0.20243912638740985,118.22606991335584,103.35114252242802,59.128229851113296,117.49561028729495,40.4299653392827,47.78868651722576,20.602987298667532
94,75.0,0.17386743548496827,0.20252775324600586,118.5780039945816,103.14577265089146,59.3356677874515,117.26217397977345,40.45385198994109,47.24412067379947,21.73100822990867
95,76.0,0.17406820925475192,0.20255301577578586,118.35972787653635,103.14334326067917,59.2635579886406,117.37841595708366,40.57332708122018,46.87501957675031,23.38859429573947
96,77.0,0.17409214882752272,0.20263767898184604,118.28736687431767,103.21028062118448,59.223546092643886,117.39093948308776,40.639483297668825,46.85079560071987,22.239261218261923
97,78.0,0.17407953495258885,0.20264337132087024,118.29775492620414,103.18875916953121,59.23324640763212,117.38504779441567,40.63514731901129,46.84771310737107,22.079806684280545
98,79.0,0.17408192013790508,0.2026510515480617,118.30447411080591,103.07100514453269,59.231194072904,117.36163605353521,40.63231155972654,46.781853678284065,23.30669923270516
99,80.0,0.17413609330966595,0.2026949905031951,118.23394532063266,103.47103004101676,59.22553519908686,117.44267027168281,40.69686496033759,46.71781223586877,21.56539889896903
100,81.0,0.17388011440081838,0.2025365990916234,118.47808223583952,103.20740033859144,59.34352896331967,117.27063422452878,40.496415843610464,46.811810219624775,23.37117591434246
101,82.0,0.16794024692207463,0.2034144834252739,119.04956046014746,104.4716304204012,55.40831214587621,117.40768881860448,40.498189576295864,38.37684911154536,18.26339299622765
102,83.0,0.17402449737552303,0.20265191435218466,118.45764444463948,103.19100080366229,59.5169176130538,117.29402211089844,40.509976479469984,47.09189972168181,24.576155505390545
103,84.0,0.1744843926187401,0.20300655945696508,118.16149660090689,103.13281132643824,59.578228861373084,117.5050565128225,40.73079063654123,47.4421168673943,21.321008584062685
104,85.0,0.1744006205765557,0.2029672902564796,118.19426755513597,103.221074953537,59.576821658293916,117.47890664805927,40.70559641517844,47.458112615658756,23.357147231236578
105,86.0,0.17440824012692635,0.20300294884543807,118.18442822309264,103.15910652377072,59.572262790057685,117.49453867781126,40.70913621735937,47.37887297525299,24.707548112278044
106,87.0,0.17452305070071972,0.20312514025162576,118.10645588937363,103.12080545749276,59.607715282467964,117.53626362276202,40.78720788056829,47.599524408436835,21.562285855518695
107,88.0,0.17455499926747223,0.20310685652520297,118.10590872447642,103.14014872680772,59.591518572351845,117.55067244659031,40.774990958724935,47.513650021441386,22.49183804356346
108,89.0,0.17441821407425795,0.20307918263008318,118.17963352445595,103.21210806399343,59.55087965683539,117.50730427888853,40.728207438861574,47.53006009385535,25.127002229181493
109,90.0,0.17443798193409601,0.20316550076736486,118.13970661696716,103.16075804446554,59.57935663586925,117.52686232026558,40.760996046275736,47.6018309547032,20.79092912855219
110,91.0,0.17451134020317513,0.20314477258812902,118.1211971624688,103.14855150081299,59.58907013900857,117.54761325778593,40.77726687463275,47.549330071625995,22.794985711870225
111,92.0,0.19086514674207575,0.20190791319674886,93.82397643273293,102.04593326294028,58.04743416901651,119.72886588940993,29.823249563416297,50.84996673084551,21.50848529953523
112,93.0,0.17651008929753154,0.203812987380468,114.44291812705445,102.59502615148152,59.16607567093888,118.57203370847346,40.3691173053649,49.11747328516637,22.686402644467517
113,94.0,0.17424557736534924,0.2040652164454995,115.13521257798345,103.19068197765269,59.227689293210084,117.81294763930202,40.080012055053984,48.4406702473628,22.26762013483646
114,95.0,0.1755198964215874,0.20386172106683081,115.32506552405282,103.05727447709937,59.243639124539044,117.90350892988384,40.05351616535229,48.39094211773347,21.07465313816641
115,96.0,0.1765339181685359,0.20380579775772345,114.15691848345638,103.10874164073974,59.13390497998567,118.16400356344685,40.37817943040964,48.91888649425855,21.75332369878706
116,97.0,0.17563397751554283,0.20383552103186525,115.41058218918673,103.05456578995692,59.222364767666,117.88073334224462,40.08720485710358,48.38666447206352,22.295279065563022
117,98.0,0.1788512435749573,0.2028438561969219,103.58348865389834,102.17048391736799,55.265688630252065,117.70997335408268,40.52180950619255,12.743274330182226,23.907302279334466
118,99.0,0.17703923708500272,0.203225098246708,114.64696919797923,102.07346759088468,58.75523606366172,117.73083368855582,40.48678686259538,47.367506549315834,23.84421965202837
119,100.0,0.17881621881907803,0.20282232387878252,111.35282927466189,102.28843665425312,58.556211231354176,118.1784337270959,40.04933786048009,40.16372093515945,23.254729124036736
120,101.0,0.1788319340300576,0.20286257597527732,110.82426377275709,102.56432339629353,58.57281075833267,118.204192133601,40.17662967222139,42.74597876686026,22.783226612037637
121,102.0,0.17861650932306733,0.20303172802316463,111.33161364811401,102.58210080448659,58.59688704616231,118.17559760204823,40.17757796798629,42.50500131092274,22.155158625186942
122,103.0,0.17736384283055656,0.203400539668563,112.53528475928006,102.23421724391932,59.1119704574067,117.92803912674384,40.10196143607853,44.20219057087999,21.585266555771327
123,104.0,0.17843693939674665,0.2030682710660634,111.63772420680559,102.61202942917673,58.65495652985542,118.14493240977826,40.222523669623946,43.2025196335111,23.52065031057646
124,105.0,0.17902203435905906,0.20265496248576692,110.9775991114199,102.42051318797978,58.53296594183487,118.24921924491836,39.9400191855812,42.26309807097644,23.488116729642602
125,106.0,0.17987319148475228,0.20300936134508882,132.07351725357026,101.61495630322722,58.29734595547783,118.11842204575247,40.66909371971348,66.11311571231815,21.095161192048373
126,107.0,0.17928591915877817,0.2027128804310811,111.6745766325264,102.2871990479403,58.44003739358847,118.29927569397222,40.083062412640366,43.15127231569449,23.07727388238993
127,108.0,0.1792868119644627,0.2025288859696076,112.01349134883262,101.45853371246797,58.91234467532771,118.14162168365387,42.17531852635762,39.231044176179346,23.43722752445451
128,109.0,0.17904594949085564,0.20309119293560307,111.69242778935862,102.271575237487,58.55236666908108,118.17196589971988,40.09209748899459,43.19515434903715,23.39205382124841
129,110.0,0.17942155617473102,0.20273662551637725,111.45362073181046,102.34512226312683,58.44776738681707,118.30795996992367,40.27346887671078,42.56585797447129,22.492182425031775
130,111.0,0.1791265069198909,0.2030525355565619,111.81920054820813,102.35364023454234,58.48847581268751,118.27284755624785,40.256753213425036,43.06692219825877,22.003434257128067
131,112.0,0.17921456375289885,0.2028960682324181,111.6936506668675,102.37320599827115,58.49177010830212,118.27283029575872,40.29630966807513,42.89511555534777,22.19849223461482
132,113.0,0.17908432510339647,0.2029918732206823,111.51134796917515,102.59235491593894,58.39439352275689,118.29503830957742,40.231813222769105,41.82642396432833,22.522558068856636
133,114.0,0.17916544458117745,0.20286366132532024,112.20095811261166,101.8845247065556,58.64182116607237,118.55985602341387,40.459956646795895,43.04450545663652,22.64713180296483
134,115.0,0.1804281009774566,0.20227448118257982,112.85534361858505,102.06113573427098,58.03528631348646,118.85596859995836,41.16148532695137,43.05159583331138,22.3639533860649
135,116.0,0.17855492503578452,0.20335240609695956,111.47214115742922,102.32737642503709,58.582476634278066,118.2468218734498,40.047823291413664,44.52146547797823,23.449551049428795
136,117.0,0.17944654395631368,0.20292374701474455,111.3229684645481,102.33012072633257,58.274697105618195,118.27985643688093,40.251496191772006,43.421339378513586,23.407404480833023
137,118.0,0.17932778545321326,0.2028755265742885,113.89361830387537,102.83796719807869,58.47918378430659,117.82912794884386,39.843363884839164,43.848141087266235,24.51746451913475
138,119.0,0.17931582489,0.20299009117848937,111.64845013525031,102.44279035792356,58.479790946172535,118.23292429557041,40.15586915751457,43.04600819376015,24.101746607459553
139,120.0,0.17957853753548575,0.2027387586121113,113.33423087043585,102.5127553024241,58.84643543630855,118.02843504882418,41.5414536553713,33.80834943268384,23.552572585354227
140,121.0,0.17966163013650396,0.20273651508313095,109.60667842940843,102.41144786732701,58.4506880489672,118.23324310513065,40.19219208441554,38.60298702618219,22.26696543271708
141,122.0,0.17968306988737445,0.2024178873176042,112.33871617854629,102.43803107635007,58.44797578779692,118.28088208151549,40.35185700211554,43.759557299381584,23.488102041206606
142,123.0,0.17973069220210922,0.2025274424241984,111.51651919700745,102.49766035526658,58.42247040372185,118.26972427341644,40.204346667561786,42.13729798292803,20.834553758467703
143,124.0,0.17949804498962516,0.20265594264513065,112.93997668725143,102.39827868545177,58.31535092596751,118.33944418055971,40.0685555709487,49.88466222531506,24.613037848851437
144,125.0,0.17898859685444343,0.2033610161073362,112.35480124184896,102.43934165008416,58.511865975117985,118.19312259629515,40.24170702578581,43.83384397539495,22.96775369777976
145,126.0,0.17956889999971062,0.202780570262867,113.6716381577955,102.37009841330057,58.54456698359971,118.39143702290859,40.52996619768389,38.176699480029484,23.175912704396243
146,127.0,0.18142413789301629,0.20277466653778145,107.23401147803213,103.2917089098061,58.83363473572576,120.0,41.910250522384715,38.692608953639024,21.71672374049126
147,128.0,0.1795748990880202,0.20279354837264135,111.95086392689059,102.35184398702604,58.38978615377085,118.19510490193937,40.109874838640266,43.350886190534,24.538004478471645
148,129.0,0.17983092922921512,0.2025960275753801,111.31113004459013,101.53228442974915,58.635455965285104,117.80904086674283,40.11194771897075,44.26369120211457,23.9074048425146
149,130.0,0.17971425614156852,0.20278795916532297,111.73897031302562,102.2775963203168,58.359969166241044,118.17662389317461,40.059884263651796,43.423159248205764,25.148798074699712
150,131.0,0.17973148499056676,0.20330501376179938,111.87946610798862,102.51356710629236,58.56040951131224,118.12359454878101,40.486273385987964,44.69924153150603,20.828264622718304
151,132.0,0.1798070242282104,0.20252070036429107,111.70229110968184,102.12660996338889,58.30598093060671,118.17167680323192,39.693580531747,43.27433366125898,23.42610345605997
152,133.0,0.17972930480730698,0.2027533091366105,111.73716292006709,102.25175471575109,58.32470206827342,118.184736846963,39.97008107506679,43.284049990464425,21.53733208390715
153,134.0,0.17966806837721827,0.20244217147567317,112.06133768986717,102.46799369217372,58.47910026455722,117.84298384177147,39.18353553127437,42.39350461663674,23.03164730255603
154,135.0,0.17909559260959043,0.20347193013169274,111.59307644678228,103.78244669913049,57.97237505108263,118.57281928797713,41.106496418513636,44.105372550871714,22.24458529405346
155,136.0,0.179783087034405,0.2024751477865418,111.74063442285505,102.24909063780753,58.343170862741815,118.14006421252404,39.80086779222885,43.03612291173781,22.987012100582334
156,137.0,0.17923487490253298,0.20327796873886214,112.15888530512267,102.3308296170852,58.4566253247637,118.17627805787471,40.09771245625744,43.12129069472833,23.212409378481357
157,138.0,0.179726937896502,0.2026455588123945,111.69940032983708,102.22555188849024,58.306466818213075,118.1222948738751,39.91715333613061,43.42209543532764,21.831373146094386
158,139.0,0.17967362506206525,0.2025658976562386,111.69597449186104,102.38383817342961,58.451861154000134,118.1982015063368,39.949703851491655,43.25317124177967,25.153616319246236
159,140.0,0.17971272012583495,0.20277218946403006,112.97092031120462,102.15947953129026,58.352046947932486,118.13329861769823,40.1087794109832,45.488002374221,25.102457180258266
160,141.0,0.1798419527169681,0.20268658918246207,111.25804428020213,102.06082711390157,58.36576196201581,118.12875696038303,40.178216777209656,43.02885599515579,23.443229491147715
161,142.0,0.17945436388309474,0.2032241109395768,112.05229909684711,102.29285455145745,58.41598435380754,118.18877184935442,40.05221187541441,43.70717591632708,26.127451011362663
162,143.0,0.17997622558030263,0.20265038158889087,111.7685987333908,102.18987134208464,58.28277746281689,118.17648074273839,39.82878634820071,43.37539161362168,23.090969133000904
163,144.0,0.18000769693421287,0.20257668368447063,111.50819892617027,102.03887139961755,58.27905137331965,118.13942794532804,39.79349045287048,42.95134329756715,22.494504433062975
164,145.0,0.17987082250431605,0.2028237261570315,111.51023234388674,102.36764609402803,58.31108954898241,118.10503973092959,39.782245767136956,44.516124520651516,23.79734955016055
165,146.0,0.17991362511557657,0.20238154775574213,113.18046509397158,102.24804702967158,58.56757270354738,118.2080263923362,40.60007805349586,48.434607525141246,23.066739460969327
166,147.0,0.17958417061792445,0.2032239135059923,111.95647952532742,102.2718117537272,58.38612100069798,118.19557141211564,40.002276864804635,43.774692925694886,23.681100689234352
167,148.0,0.18000703009956126,0.20258533930532652,111.62303197626339,102.11505171678283,58.28209650203875,118.17539230753613,39.793525283108295,43.49720381425758,22.96785425006183
168,149.0,0.17995754900531716,0.20271780004197823,111.63840251740609,102.17333776282887,58.29522317791644,118.17963736729561,39.772610393982006,45.06247927757997,21.207121337028862
169,150.0,0.17973242700898195,0.20308901951002453,111.90723382739503,102.30290290228442,58.38862399984267,118.2234783187117,39.96508038173144,43.65478986633014,21.197659855064142
170,151.0,0.17984654800359332,0.2027624295719783,111.88339008424437,102.25422239234655,58.32885715623517,118.19420049483492,39.69420244308202,43.31873835957659,22.961340871952174
171,152.0,0.17975681011327885,0.2029544541716906,111.97548888331826,102.19977251092446,58.335866179069654,118.18815300231392,39.91215223830526,43.55037872174599,25.559595993818768
172,153.0,0.1799333679187287,0.20270809892771677,111.7725512705513,102.17007167718218,58.29484015105585,118.17363281857162,39.82690995011336,43.343896587939746,23.496136435571536
173,154.0,0.17958178599968708,0.2032439393668772,111.984038788939,102.25881372494291,58.38753870573658,118.20348219047492,39.96963269864507,43.65132387504499,23.36535497271346
174,155.0,0.17991335545899328,0.2025439317024869,111.5678540427744,102.07453182039055,58.293386471431276,118.17143691752115,40.45386796069922,47.2673853280258,23.104193260099493
175,156.0,0.17986242402454317,0.20256774881487033,110.69428606324647,102.06064303036408,57.89848855952669,118.24806377208927,38.8865439776202,44.45505967499781,23.17807827034169
176,157.0,0.17962360735478583,0.20322330285283846,111.94940991134068,102.25469432161299,58.368677733561114,118.19688951283523,39.97548232723318,43.725000960105724,22.69522414380869
